"키워드보고서(2020.09.10.~2020.12.08.),osbc"
"캠페인","광고그룹","키워드","일별","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.28.","173","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.29.","146","1","0.69","880","880"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.30.","210","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.10.31.","106","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.11.01.","170","1","0.59","880","880"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.11.02.","200","1","0.5","330","330"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.11.03.","167","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.11.04.","154","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","OSS","2020.11.16.","45","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.09.10.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.09.11.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.09.12.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.09.13.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.09.14.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.09.15.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.16.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.18.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.19.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.20.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.21.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.22.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.23.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.24.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.27.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.28.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.29.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.10.30.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.11.01.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.11.02.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.11.03.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개SW","2020.11.04.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.09.10.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.09.11.","33","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.09.12.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.09.13.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.09.14.","71","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.09.15.","25","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.16.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.17.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.18.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.19.","14","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.20.","10","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.21.","13","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.22.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.23.","13","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.24.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.25.","11","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.26.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.27.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.28.","14","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.29.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.30.","9","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.10.31.","9","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.11.01.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.11.02.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.11.03.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.11.04.","12","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","공개소프트웨어","2020.11.16.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.09.10.","823","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.09.11.","693","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.09.12.","564","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.09.13.","472","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.09.14.","703","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.09.15.","291","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.16.","392","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.17.","396","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.18.","398","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.19.","594","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.20.","614","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.21.","567","1","0.18","748","748"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.22.","675","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.23.","544","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.24.","447","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.25.","402","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.26.","57","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.27.","565","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.28.","803","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.29.","542","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.30.","454","1","0.23","748","748"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.10.31.","285","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.11.01.","472","1","0.22","99","99"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.11.02.","543","1","0.19","1,155","1,155"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.11.03.","585","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.11.04.","585","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이선스","2020.11.16.","127","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.09.10.","7,380","2","0.03","451","902"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.09.11.","9,336","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.09.12.","7,274","1","0.02","836","836"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.09.13.","7,699","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.09.14.","7,688","1","0.02","451","451"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.09.15.","2,049","1","0.05","451","451"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.16.","3,289","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.17.","3,910","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.18.","4,086","2","0.05","633","1,265"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.19.","4,934","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.20.","3,848","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.21.","3,583","1","0.03","792","792"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.22.","5,163","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.23.","5,394","1","0.02","429","429"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.24.","4,275","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.25.","5,377","1","0.02","429","429"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.26.","414","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.27.","3,951","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.28.","18,189","4","0.03","429","1,716"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.29.","4,552","2","0.05","638","1,276"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.30.","3,819","2","0.06","644","1,287"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.10.31.","4,271","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.11.01.","4,244","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.11.02.","3,713","2","0.06","847","1,694"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.11.03.","3,775","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.11.04.","2,673","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","라이센스","2020.11.16.","845","1","0.12","847","847"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.09.10.","41","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.09.11.","20","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.09.12.","17","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.09.13.","53","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.09.14.","12","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.16.","12","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.17.","18","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.18.","13","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.19.","18","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.20.","21","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.21.","17","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.22.","16","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.23.","21","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.24.","29","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.25.","18","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.26.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.27.","15","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.28.","30","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.29.","22","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.30.","29","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.10.31.","15","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.11.01.","21","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.11.02.","15","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.11.03.","20","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.11.04.","20","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","블랙덕","2020.11.16.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.09.10.","2,882","2","0.07","3,971","7,942"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.09.11.","1,630","1","0.07","1,309","1,309"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.09.12.","612","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.09.13.","1,948","2","0.11","2,646","5,291"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.09.14.","1,287","4","0.32","3,682","14,729"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.09.15.","273","1","0.37","5,258","5,258"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.09.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.16.","639","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.17.","664","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.18.","684","1","0.15","3,729","3,729"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.19.","743","2","0.27","5,434","10,868"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.20.","802","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.21.","609","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.22.","745","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.23.","738","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.24.","8,699","1","0.02","1,320","1,320"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.25.","1,694","1","0.06","2,046","2,046"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.26.","137","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.27.","584","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.28.","777","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.29.","1,216","3","0.25","3,395","10,186"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.30.","885","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.10.31.","1,205","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.11.01.","629","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.11.02.","776","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.11.03.","650","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.11.04.","674","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스","2020.11.16.","268","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.09.10.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.09.11.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.09.12.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.17.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.18.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.20.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.21.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.22.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.23.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.24.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.25.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.27.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.28.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.29.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.30.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.10.31.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.11.01.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.11.03.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.11.04.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스SW","2020.11.16.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스거버넌스","2020.10.17.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스거버넌스","2020.10.22.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스거버넌스","2020.10.29.","2","0","0","0","0"
